#C1:SOD C2:DOY C3:YEAR    C4:xECEF[km]    C5:yECEF[km]    C6:zECEF[km]
    4520    11     2024     4334.981054     6250.987973     1300.985804
    4530    11     2024     4308.725885     6255.360042     1365.492176
    4540    11     2024     4282.105035     6259.231035     1429.879766
    4550    11     2024     4255.120074     6262.601157     1494.142973
    4560    11     2024     4227.772602     6265.470651     1558.276208
    4570    11     2024     4200.064254     6267.839805     1622.273896
    4580    11     2024     4171.996694     6269.708945     1686.130469
    4590    11     2024     4143.571620     6271.078440     1749.840376
    4600    11     2024     4114.790759     6271.948698     1813.398077
    4610    11     2024     4085.655870     6272.320170     1876.798045
    4620    11     2024     4056.168746     6272.193345     1940.034768
    4630    11     2024     4026.331209     6271.568757     2003.102748
    4640    11     2024     3996.145111     6270.446975     2065.996503
    4650    11     2024     3965.612338     6268.828613     2128.710564
    4660    11     2024     3934.734805     6266.714324     2191.239480
    4670    11     2024     3903.514458     6264.104800     2253.577815
    4680    11     2024     3871.953274     6261.000774     2315.720152
    4690    11     2024     3840.053260     6257.403019     2377.661089
    4700    11     2024     3807.816454     6253.312350     2439.395242
    4710    11     2024     3775.244926     6248.729617     2500.917248
    4720    11     2024     3742.340772     6243.655714     2562.221759
    4730    11     2024     3709.106122     6238.091573     2623.303449
    4740    11     2024     3675.543133     6232.038165     2684.157010
    4750    11     2024     3641.653995     6225.496501     2744.777156
    4760    11     2024     3607.440925     6218.467630     2805.158620
    4770    11     2024     3572.906171     6210.952641     2865.296155
    4780    11     2024     3538.052009     6202.952662     2925.184539
    4790    11     2024     3502.880745     6194.468858     2984.818570
    4800    11     2024     3467.394714     6185.502436     3044.193068
    4810    11     2024     3431.596280     6176.054637     3103.302876
    4820    11     2024     3395.487836     6166.126743     3162.142862
    4830    11     2024     3359.071804     6155.720074     3220.707916
    4840    11     2024     3322.350632     6144.835986     3278.992952
    4850    11     2024     3285.326800     6133.475876     3336.992912
    4860    11     2024     3248.002812     6121.641176     3394.702758
    4870    11     2024     3210.381204     6109.333355     3452.117482
    4880    11     2024     3172.464537     6096.553922     3509.232100
