#C1:SOD C2:DOY C3:YEAR C4:CONST C5:PRN C6:xCM C7:yCM C8:zCM
 1800       11     2024     G 24   -18525.963678    -8902.522261    16632.401219
 1800       11     2024     G 25   -19422.091673    15445.519909     8741.636916
 1800       11     2024     G 26     2176.627311    19992.713915   -17306.621068
 1800       11     2024     G 28     4296.387886    24680.573308     8804.391658
 1800       11     2024     G 29   -21387.762839     5683.462304   -14806.914208
 1800       11     2024     G 30     1696.061886   -22569.273706   -13560.196801
 1800       11     2024     G 31     9683.571437    24489.693122     -435.272854
 1800       11     2024     G 32    -2312.755613    15118.628252    21904.681695
 1800       11     2024     E 02    20922.671954   -20277.553097    -5300.119259
 1800       11     2024     E 03    21199.091277    -9784.179467   -18196.752965
 1800       11     2024     E 04     -428.318449    17037.486845    24206.259768
 1800       11     2024     E 05    29394.430453     3080.980080    -1666.625929
 1800       11     2024     E 07   -20109.933527   -14400.640689   -16260.163725
 1800       11     2024     E 08     1153.285067   -16811.307289   -24338.179509
 1800       11     2024     E 09    20012.572110    14342.437735    16424.109558
 1800       11     2024     E 10     9612.438668    27902.814287    -2265.987703
 1800       11     2024     E 11    15239.178944    24025.818413     8192.955083
 1800       11     2024     E 12     3040.150364    27249.747886   -11173.447414
 1800       11     2024     E 13   -14936.383697   -24413.583834    -7526.714576
 1800       11     2024     E 14     2795.901576   -15900.520312    19138.278545
 1800       11     2024     E 15    -2689.327080   -27055.984659    11704.550334
 1800       11     2024     E 18   -13902.537261    16589.112854   -22639.434935
 1800       11     2024     E 19   -23007.490575     8231.588839    16705.486448
 1800       11     2024     E 21   -21233.320531     4370.523339    20143.993520
 1800       11     2024     E 24     8905.788969    15231.914362   -23782.560843
 1800       11     2024     E 25    21121.145140    -3994.789059   -20356.405202
 1800       11     2024     E 26   -18303.868319    -6786.371442   -22238.170935
 1800       11     2024     E 27    -9230.990105   -14848.146144    23882.932810
 1800       11     2024     E 30     8368.837468   -25117.425581    13243.853482
 1800       11     2024     E 31    -8052.392528    25072.132523   -13506.106234
 1800       11     2024     E 33   -11272.959211    13252.133257   -23936.766647
 1800       11     2024     E 34    10916.818608   -13845.671062    23779.510308
 1800       11     2024     E 36    18260.398325     7545.856852    22052.954418
 2100       11     2024     G 01    15662.408340     1743.558583    21098.474407
 2100       11     2024     G 02    18381.766475     7931.509555    18076.856117
 2100       11     2024     G 03    18752.506440    -5172.316070    17890.646865
 2100       11     2024     G 04    26282.706197     1041.750023    -4161.239029
 2100       11     2024     G 05   -13768.748654    -6504.066775   -21943.869138
 2100       11     2024     G 06    -5361.410382   -24973.851629     7150.748084
 2100       11     2024     G 07     9691.650394   -13670.857962   -20012.295326
 2100       11     2024     G 08    25773.799095     5565.249967    -4808.452169
 2100       11     2024     G 09    20543.843879    -8483.022934   -14671.428641
 2100       11     2024     G 10    -8914.351863    22935.744333     9756.659594
 2100       11     2024     G 11   -11916.227739   -23387.982529    -4201.362834
 2100       11     2024     G 12   -19322.538703     3881.010082    17488.104227
 2100       11     2024     G 13   -19681.145073   -13592.764056   -11980.478433
 2100       11     2024     G 14    12255.925125   -22665.853925     6057.281710
 2100       11     2024     G 15   -25996.637021    -3209.350171    -5509.441040
 2100       11     2024     G 16     8542.481771    13136.676968   -21721.553205
 2100       11     2024     G 17     8034.657244   -13671.904551    21758.232055
 2100       11     2024     G 18    -8576.106134    15013.900547   -20092.052848
 2100       11     2024     G 19    -2797.536861   -15523.490311    21234.567022
 2100       11     2024     G 20    -5144.088777   -18659.682431   -18204.686560
 2100       11     2024     G 21    18828.407367    12751.858048    14974.613979
 2100       11     2024     G 22     7162.198620   -22136.619697    13509.298460
 2100       11     2024     G 23   -16555.640559    20452.992517    -2737.076171
 2100       11     2024     G 24   -18770.995670    -9500.868783    16043.078781
 2100       11     2024     G 25   -19280.403690    15094.597687     9601.984555
 2100       11     2024     G 26     1763.678596    20496.812958   -16739.212219
 2100       11     2024     G 28     4079.157371    24392.078825     9666.898324
 2100       11     2024     G 29   -21912.243904     5523.043958   -14083.666754
 2100       11     2024     G 30     1986.298878   -22103.404764   -14271.322818
 2100       11     2024     G 31     9585.276938    24518.664517      520.670075
 2100       11     2024     G 32    -3126.727327    15017.833925    21866.456617
 2100       11     2024     E 02    20798.388249   -20155.974039    -6180.796917
 2100       11     2024     E 03    21733.972387    -9723.997944   -17587.503153
 2100       11     2024     E 04    -1150.448694    16939.952358    24251.036185
 2100       11     2024     E 05    29432.940825     3069.195234     -765.586612
 2100       11     2024     E 07   -19616.745671   -14322.284113   -16918.322362
 2100       11     2024     E 08     1879.383079   -16714.118917   -24359.747129
 2100       11     2024     E 09    19514.791691    14260.194513    17081.721343
 2100       11     2024     E 10     9629.014496    27806.954256    -3186.551710
