#SOD C PRN   ELEV    AZIM     FLAG  LEO-X         LEO-Y           LEO-Z  LEO-APO-X LEO-APO-Y LEO-APO-Z  SAT-X         SAT-Y           SAT-Z  SAT-APO-X SAT-APO-Y SAT-APO-Z         SAT-CLK CODE-BIA PHASE-BIA     TOF          DTR       CORR-CODE     CORR-PHASE       GEOM-RNGE   CODE-RES  PHASE-RES       RCVR-CLK       SUERE   
00070 E 15   33.800  119.800    1   -3983442.997   -4150375.854    5142126.009   -0.572   -1.266    0.077   -2932403.548  -28668098.615    6757075.713   -0.006    0.995   -0.291     -23832.428    0.000    0.000   82.035         -0.580   24593320.805   24593321.030   24593321.773    -0.0688     0.1564         -0.899     0.8000 
00070 E 19   26.200  296.100    1   -3983442.997   -4150375.854    5142126.009   -0.572   -1.266    0.077  -19860947.835    8830256.245   20095113.709    0.788   -0.237   -0.560    -251131.698    0.000    0.000   84.661         -0.105   25380775.634   25380775.601   25380776.401     0.1320     0.0993         -0.899     0.8000 
00070 E 21   28.400  282.700    1   -3983442.997   -4150375.854    5142126.009   -0.572   -1.266    0.077  -23447166.499    6703048.333   16764086.725    0.841   -0.293   -0.752    -171858.493    0.000    0.000   83.837         -0.237   25133707.751   25133707.809   25133708.840    -0.1898    -0.1315         -0.899     0.8000 
00070 E 27   71.800  355.300    1   -3983442.997   -4150375.854    5142126.009   -0.572   -1.266    0.077  -12039936.786  -11725022.790   24362237.405    0.316    0.400   -0.908     -73820.886    0.000    0.000   73.965         -0.418   22174197.006   22174197.025   22174197.854     0.0514     0.0706         -0.899     0.8000 
00070 E 30   31.000   77.000    1   -3983442.997   -4150375.854    5142126.009   -0.572   -1.266    0.077    6641970.383  -23092832.131   17283264.135   -0.323    0.702   -0.585    -244125.979    0.000    0.000   82.998         -0.667   24882187.470   24882187.451   24882188.294     0.0752     0.0562         -0.899     0.8000 
00070 G 06   26.000  137.500    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089   -6072103.414  -25790386.010     693781.233   -0.031    1.453   -0.190     134609.145    1.144    0.000   74.021         -1.939   22190996.149   22190994.775   22190996.209    -0.7477    -2.1217          0.688     1.0000 
00070 G 12   22.000  278.100    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089  -21878144.839    7064719.959   12954132.109    0.583   -0.198   -0.355    -139881.186    0.799    0.000   75.109          3.885   22517242.572   22517240.934   22517241.552     0.3325    -1.3063          0.688     1.0000 
00070 G 14   16.000   81.700    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089   10205798.851  -21377854.948   11848217.883   -0.698    1.604   -0.839      88524.254    0.100    0.000   77.735          1.495   23304340.871   23304341.644   23304340.543    -0.3591     0.4140          0.688     1.0000 
00070 G 15   19.800  233.400    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089  -26526440.316   -2520031.598     727667.983    0.572    0.057   -0.020      34753.589    0.748    0.000   76.816        -10.612   23028943.335   23028941.470   23028942.440     0.2075    -1.6579          0.688     1.0000 
00070 G 17   40.300   49.700    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089    2730735.685  -15042448.737   22141352.179   -0.075    0.398   -0.585     215898.790    0.384    0.000   70.971         -3.111   21276540.411   21276540.041   21276539.590     0.1332    -0.2365          0.688     1.0000 
00070 G 19   70.400   69.400    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089   -7884945.797  -16889743.607   18868604.150    0.206    0.457   -0.515     127363.360   -1.776    0.000   63.808          6.116   19129282.613   19129284.450   19129281.648     0.2781     2.1147          0.688     1.0000 
00070 G 22   35.900   70.800    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089    4122221.049  -19675473.125   17938800.890   -0.146    0.686   -0.620      15115.319   -0.723    0.000   72.352          1.752   21690674.728   21690674.770   21690673.629     0.4114     0.4535          0.688     1.0000 
00070 G 24   59.700  294.600    1   -3983443.006   -4150375.864    5142126.021   -0.581   -1.276    0.089  -17144859.802   -5018865.043   19367540.603    0.583    0.273   -1.252    -123348.612    0.780    0.000   64.710         -9.048   19399474.280   19399473.485   19399473.848    -0.2559    -1.0505          0.688     1.0000 
00080 E 15   34.400  119.600    1   -3985917.585   -4203390.282    5096989.772   -0.568   -1.268    0.065   -2932324.808  -28661100.764    6786790.300   -0.006    0.994   -0.292     -23832.435    0.000    0.000   81.852         -0.580   24538643.764   24538643.989   24538644.738    -0.0844     0.1399         -0.889     0.8000 
00080 E 19   25.700  296.500    1   -3985917.585   -4203390.282    5096989.772   -0.568   -1.268    0.065  -19880447.167    8825198.495   20078037.221    0.789   -0.237   -0.559    -251131.475    0.000    0.000   84.834         -0.105   25432497.742   25432497.680   25432498.478     0.1527     0.0910         -0.889     0.8000 
00080 E 21   28.100  283.300    1   -3985917.585   -4203390.282    5096989.772   -0.568   -1.268    0.065  -23434731.848    6691680.061   16785999.662    0.840   -0.293   -0.753    -171858.498    0.000    0.000   83.962         -0.237   25171250.105   25171250.151   25171251.185    -0.1910    -0.1448         -0.889     0.8000 
00080 E 27   71.200  354.800    1   -3985917.585   -4203390.282    5096989.772   -0.568   -1.268    0.065  -12022430.504  -11742083.702   24362679.243    0.315    0.401   -0.908     -73820.915    0.000    0.000   74.032         -0.418   22194237.804   22194237.816   22194238.648     0.0453     0.0564         -0.889     0.8000 
00080 E 30   31.100   76.800    1   -3985917.585   -4203390.282    5096989.772   -0.568   -1.268    0.065    6654083.191  -23105251.477   17262029.606   -0.323    0.702   -0.584    -244126.071    0.000    0.000   82.955         -0.668   24869220.473   24869220.438   24869221.285     0.0774     0.0416         -0.889     0.8000 
00080 G 06   26.600  137.600    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077   -6069973.561  -25790086.926     726211.735   -0.031    1.452   -0.192     134609.104    1.144    0.000   73.795         -1.941   22123120.471   22123119.079   22123120.520    -0.7390    -2.1309          0.689     1.0000 
00080 G 12   21.700  278.700    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077  -21866872.651    7051847.994   12979667.799    0.583   -0.197   -0.356    -139881.200    0.799    0.000   75.222          3.879   22550955.623   22550954.020   22550954.643     0.2904    -1.3122          0.689     1.0000 
00080 G 14   16.100   81.600    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077   10218727.972  -21386145.169   11821855.508   -0.699    1.605   -0.837      88524.281    0.100    0.000   77.674          1.492   23286108.633   23286109.404   23286108.302    -0.3578     0.4127          0.689     1.0000 
00080 G 15   19.800  233.900    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077  -26527509.428   -2523656.046     696653.809    0.572    0.057   -0.019      34753.603    0.748    0.000   76.814        -10.608   23028414.349   23028412.484   23028413.454     0.2060    -1.6592          0.689     1.0000 
00080 G 17   40.100   49.300    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077    2756472.737  -15034076.325   22144042.408   -0.076    0.398   -0.585     215898.799    0.384    0.000   71.024         -3.099   21292384.229   21292383.835   21292383.392     0.1485    -0.2457          0.689     1.0000 
00080 G 19   70.400   67.400    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077   -7861944.631  -16882080.003   18884545.553    0.205    0.457   -0.515     127363.376   -1.776    0.000   63.803          6.114   19127715.223   19127717.062   19127714.251     0.2827     2.1218          0.689     1.0000 
00080 G 22   35.900   70.500    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077    4139826.708  -19688388.982   17920395.930   -0.147    0.687   -0.619      15115.312   -0.723    0.000   72.334          1.766   21685310.646   21685310.681   21685309.546     0.4111     0.4457          0.689     1.0000 
00080 G 24   59.200  295.400    1   -3985917.595   -4203390.292    5096989.784   -0.578   -1.278    0.077  -17152425.902   -5043199.785   19355196.257    0.583    0.275   -1.252    -123348.642    0.780    0.000   64.797         -9.056   19425722.385   19425721.573   19425721.938    -0.2419    -1.0544          0.689     1.0000 
00090 E 15   35.000  119.500    1   -3988125.942   -4256039.279    5051410.873   -0.565   -1.270    0.053   -2932232.896  -28654074.220    6816494.447   -0.006    0.994   -0.293     -23832.441    0.000    0.000   81.672         -0.580   24484576.576   24484576.826   24484577.577    -0.0753     0.1748         -0.925     0.8000 
00090 E 19   25.200  296.900    1   -3988125.942   -4256039.279    5051410.873   -0.565   -1.270    0.053  -19899933.883    8820160.308   20060929.879    0.789   -0.237   -0.558    -251131.253    0.000    0.000   85.007         -0.105   25484470.715   25484470.726   25484471.515     0.1249     0.1364         -0.925     0.8000 
00090 E 21   27.700  283.900    1   -3988125.942   -4256039.279    5051410.873   -0.565   -1.270    0.053  -23422290.215    6680286.920   16807886.776    0.840   -0.292   -0.754    -171858.504    0.000    0.000   84.089         -0.237   25209217.406   25209217.467   25209218.500    -0.1693    -0.1080         -0.925     0.8000 
00090 E 27   70.500  354.400    1   -3988125.942   -4256039.279    5051410.873   -0.565   -1.270    0.053  -12004937.033  -11759158.323   24363083.624    0.314    0.401   -0.907     -73820.943    0.000    0.000   74.101         -0.418   22215011.160   22215011.209   22215012.039     0.0464     0.0946         -0.925     0.8000 
00090 E 30   31.200   76.600    1   -3988125.942   -4256039.279    5051410.873   -0.565   -1.270    0.053    6666171.197  -23117665.242   17240768.545   -0.323    0.702   -0.584    -244126.164    0.000    0.000   82.913         -0.668   24856696.876   24856696.881   24856697.728     0.0732     0.0781         -0.925     0.8000 
00090 G 06   27.300  137.700    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065   -6067833.478  -25789749.450     758640.678   -0.031    1.452   -0.194     134609.063    1.144    0.000   73.570         -1.943   22055696.110   22055694.706   22055696.152    -0.6972    -2.1012          0.655     1.0000 
00090 G 12   21.300  279.300    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065  -21855583.456    7038948.035   13005175.327    0.582   -0.197   -0.357    -139881.214    0.799    0.000   75.336          3.872   22585065.608   22585064.025   22585064.647     0.3049    -1.2781          0.655     1.0000 
00090 G 14   16.300   81.600    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065   10231628.524  -21394419.721   11795467.772   -0.700    1.606   -0.836      88524.309    0.100    0.000   77.614          1.490   23268171.737   23268172.593   23268171.490    -0.4078     0.4481          0.655     1.0000 
00090 G 15   19.800  234.400    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065  -26528542.098   -2527274.990     665638.170    0.572    0.057   -0.019      34753.618    0.748    0.000   76.813        -10.605   23028113.757   23028112.039   23028113.001     0.1004    -1.6173          0.655     1.0000 
00090 G 17   39.900   48.800    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065    2782217.806  -15025718.695   22146687.328   -0.077    0.397   -0.585     215898.809    0.384    0.000   71.079         -3.086   21308966.676   21308966.286   21308965.854     0.1674    -0.2230          0.655     1.0000 
00090 G 19   70.400   65.400    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065   -7838919.691  -16874422.877   18900446.601    0.205    0.457   -0.516     127363.393   -1.776    0.000   63.801          6.113   19127154.632   19127156.477   19127153.659     0.3179     2.1634          0.655     1.0000 
00090 G 22   36.000   70.200    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065    4157407.294  -19701300.843   17901954.448   -0.147    0.687   -0.619      15115.304   -0.723    0.000   72.318          1.780   21680459.700   21680459.757   21680458.625     0.4198     0.4763          0.655     1.0000 
00090 G 24   58.700  296.300    1   -3988125.951   -4256039.289    5051410.885   -0.574   -1.280    0.065  -17159999.229   -5067515.174   19342809.738    0.584    0.277   -1.251    -123348.672    0.780    0.000   64.887         -9.064   19452527.791   19452526.975   19452527.341    -0.2055    -1.0211          0.655     1.0000 
00100 E 15   35.600  119.400    1   -3990067.330   -4308318.688    5005393.257   -0.562   -1.272    0.041   -2932127.772  -28647019.010    6846188.107   -0.006    0.994   -0.294     -23832.447    0.000    0.000   81.494         -0.580   24431128.614   24431128.881   24431129.633    -0.0670     0.2001         -0.952     0.8000 
00100 E 19   24.800  297.300    1   -3990067.330   -4308318.688    5005393.257   -0.562   -1.272    0.041  -19919407.936    8815141.671   20043791.709    0.790   -0.236   -0.558    -251131.031    0.000    0.000   85.181         -0.105   25536689.058   25536689.135   25536689.917     0.0926     0.1693         -0.952     0.8000 
00100 E 21   27.300  284.500    1   -3990067.330   -4308318.688    5005393.257   -0.562   -1.272    0.041  -23409841.650    6668868.910   16829748.032    0.839   -0.291   -0.755    -171858.510    0.000    0.000   84.217         -0.237   25247605.668   25247605.738   25247606.779    -0.1590    -0.0894         -0.952     0.8000 
00100 E 27   69.900  354.000    1   -3990067.330   -4308318.688    5005393.257   -0.562   -1.272    0.041  -11987456.410  -11776246.618   24363450.549    0.314    0.402   -0.907     -73820.972    0.000    0.000   74.173         -0.419   22236513.258   22236513.325   22236514.155     0.0548     0.1216         -0.952     0.8000 
00100 E 30   31.400   76.400    1   -3990067.330   -4308318.688    5005393.257   -0.562   -1.272    0.041    6678234.398  -23130073.376   17219480.984   -0.324    0.703   -0.583    -244126.256    0.000    0.000   82.873         -0.668   24844617.262   24844617.293   24844618.135     0.0786     0.1091         -0.952     0.8000 
00100 G 06   27.900  137.700    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053   -6065683.113  -25789373.599     791067.991   -0.031    1.452   -0.196     134609.021    1.144    0.000   73.347         -1.945   21988734.284   21988732.896   21988734.344    -0.6828    -2.0701          0.623     1.0000 
00100 G 12   21.000  279.800    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053  -21844277.309    7026020.078   13030654.636    0.582   -0.197   -0.357    -139881.228    0.799    0.000   75.451          3.866   22619569.170   22619567.666   22619568.280     0.2675    -1.2368          0.623     1.0000 
00100 G 14   16.400   81.600    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053   10244500.510  -21402678.548   11769054.730   -0.701    1.606   -0.834      88524.337    0.100    0.000   77.556          1.487   23250530.914   23250531.778   23250530.680    -0.3877     0.4754          0.623     1.0000 
00100 G 15   19.800  235.000    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053  -26529538.321   -2530888.479     634621.133    0.572    0.057   -0.018      34753.632    0.748    0.000   76.813        -10.601   23028041.334   23028039.746   23028040.719    -0.0083    -1.5956          0.623     1.0000 
00100 G 17   39.700   48.300    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053    2807970.832  -15017375.872   22149286.933   -0.077    0.397   -0.585     215898.818    0.384    0.000   71.137         -3.073   21326283.168   21326282.761   21326282.342     0.2039    -0.2028          0.623     1.0000 
00100 G 19   70.400   63.300    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053   -7815871.022  -16866772.274   18916307.261    0.204    0.456   -0.516     127363.410   -1.776    0.000   63.803          6.112   19127600.382   19127602.214   19127599.383     0.3772     2.2088          0.623     1.0000 
00100 G 22   36.000   69.900    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053    4174962.785  -19714208.652   17883476.481   -0.148    0.687   -0.618      15115.296   -0.723    0.000   72.304          1.794   21676121.282   21676121.388   21676120.257     0.4022     0.5086          0.623     1.0000 
00100 G 24   58.200  297.100    1   -3990067.339   -4308318.698    5005393.269   -0.571   -1.282    0.053  -17167579.747   -5091811.162   19330381.076    0.584    0.278   -1.251    -123348.702    0.780    0.000   64.978         -9.072   19479886.728   19479885.909   19479886.277    -0.1719    -0.9909          0.623     1.0000 
00110 E 15   36.100  119.300    1   -3991741.028   -4360224.385    4958940.904   -0.559   -1.274    0.029   -2932009.394  -28639935.160    6875871.236   -0.006    0.993   -0.295     -23832.454    0.000    0.000   81.317         -0.580   24378309.196   24378309.451   24378310.203    -0.0579     0.1964         -0.949     0.8000 
00110 E 19   24.300  297.700    1   -3991741.028   -4360224.385    4958940.904   -0.559   -1.274    0.029  -19938869.276    8810142.571   20026622.737    0.790   -0.236   -0.557    -251130.809    0.000    0.000   85.356         -0.105   25589147.268   25589147.328   25589148.109     0.1075     0.1673         -0.949     0.8000 
00110 E 21   27.000  285.100    1   -3991741.028   -4360224.385    4958940.904   -0.559   -1.274    0.029  -23397386.202    6657426.034   16851583.396    0.839   -0.291   -0.756    -171858.516    0.000    0.000   84.346         -0.237   25286410.859   25286410.944   25286411.980    -0.1724    -0.0874         -0.949     0.8000 
00110 E 27   69.300  353.700    1   -3991741.028   -4360224.385    4958940.904   -0.559   -1.274    0.029  -11969988.672  -11793348.551   24363780.016    0.313    0.403   -0.907     -73821.000    0.000    0.000   74.247         -0.419   22258740.112   22258740.180   22258741.009     0.0517     0.1193         -0.949     0.8000 
00110 E 30   31.500   76.100    1   -3991741.028   -4360224.385    4958940.904   -0.559   -1.274    0.029    6690272.790  -23142475.833   17198166.955   -0.324    0.703   -0.582    -244126.349    0.000    0.000   82.834         -0.668   24832982.088   24832982.121   24832982.965     0.0710     0.1037         -0.949     0.8000 
00110 G 06   28.600  137.800    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041   -6063522.414  -25788959.389     823493.605   -0.031    1.452   -0.197     134608.980    1.144    0.000   73.125         -1.947   21922246.283   21922244.923   21922246.372    -0.6943    -2.0538          0.606     1.0000 
00110 G 12   20.700  280.400    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041  -21832954.271    7013064.119   13056105.670    0.582   -0.196   -0.358    -139881.242    0.799    0.000   75.567          3.859   22654463.043   22654461.594   22654462.217     0.2197    -1.2285          0.606     1.0000 
00110 G 14   16.600   81.500    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041   10257343.931  -21410921.594   11742616.440   -0.702    1.607   -0.832      88524.365    0.100    0.000   77.498          1.484   23233186.652   23233187.518   23233186.415    -0.3681     0.4975          0.606     1.0000 
00110 G 15   19.800  235.500    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041  -26530498.089   -2534496.559     603602.761    0.572    0.057   -0.017      34753.646    0.748    0.000   76.814        -10.597   23028196.775   23028195.249   23028196.239    -0.0702    -1.5960          0.606     1.0000 
00110 G 17   39.500   47.900    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041    2833731.756  -15009047.882   22151841.220   -0.078    0.397   -0.585     215898.828    0.384    0.000   71.197         -3.060   21344328.932   21344328.515   21344328.084     0.2418    -0.1750          0.606     1.0000 
00110 G 19   70.400   61.300    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041   -7792798.671  -16859128.240   18932127.495    0.203    0.456   -0.517     127363.427   -1.776    0.000   63.808          6.110   19129051.687   19129053.508   19129050.673     0.4080     2.2294          0.606     1.0000 
00110 G 22   36.100   69.600    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041    4192493.161  -19727112.352   17864962.066   -0.148    0.688   -0.618      15115.288   -0.723    0.000   72.291          1.808   21672294.768   21672294.877   21672293.760     0.4028     0.5122          0.606     1.0000 
00110 G 24   57.700  297.900    1   -3991741.037   -4360224.395    4958940.916   -0.568   -1.284    0.041  -17175167.415   -5116087.698   19317910.299    0.585    0.280   -1.250    -123348.732    0.780    0.000   65.071         -9.080   19507795.374   19507794.537   19507794.908    -0.1398    -0.9761          0.606     1.0000 
00120 E 15   36.700  119.100    1   -3993146.333   -4411752.277    4912057.838   -0.555   -1.276    0.017   -2931877.720  -28632822.697    6905543.787   -0.006    0.993   -0.296     -23832.460    0.000    0.000   81.143         -0.580   24326127.516   24326127.782   24326128.537    -0.0549     0.2118         -0.966     0.8000 
00120 E 19   23.800  298.000    1   -3993146.333   -4411752.277    4912057.838   -0.555   -1.276    0.017  -19958317.857    8805162.992   20009422.990    0.791   -0.236   -0.556    -251130.586    0.000    0.000   85.532         -0.105   25641839.654   25641839.749   25641840.526     0.0942     0.1892         -0.966     0.8000 
00120 E 21   26.600  285.700    1   -3993146.333   -4411752.277    4912057.838   -0.555   -1.276    0.017  -23384923.918    6645958.293   16873392.837    0.838   -0.290   -0.756    -171858.522    0.000    0.000   84.477         -0.237   25325628.887   25325628.985   25325630.019    -0.1657    -0.0680         -0.966     0.8000 
00120 E 27   68.700  353.400    1   -3993146.333   -4411752.277    4912057.838   -0.555   -1.276    0.017  -11952533.856  -11810464.086   24364072.026    0.312    0.403   -0.907     -73821.029    0.000    0.000   74.324         -0.419   22281687.579   22281687.663   22281688.494     0.0512     0.1358         -0.966     0.8000 
00120 E 30   31.600   75.900    1   -3993146.333   -4411752.277    4912057.838   -0.555   -1.276    0.017    6702286.368  -23154872.563   17176826.491   -0.325    0.704   -0.582    -244126.441    0.000    0.000   82.797         -0.668   24821791.728   24821791.771   24821792.619     0.0751     0.1185         -0.966     0.8000 
00120 G 06   29.200  137.800    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028   -6061351.329  -25788506.836     855917.449   -0.031    1.451   -0.199     134608.939    1.144    0.000   72.905         -1.949   21856243.423   21856242.090   21856243.544    -0.6985    -2.0317          0.578     1.0000 
00120 G 12   20.400  281.000    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028  -21821614.399    7000080.154   13081528.373    0.582   -0.196   -0.359    -139881.256    0.799    0.000   75.685          3.853   22689743.914   22689742.469   22689743.091     0.2451    -1.1994          0.578     1.0000 
00120 G 14   16.700   81.500    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028   10270158.789  -21419148.804   11716152.956   -0.703    1.607   -0.830      88524.392    0.100    0.000   77.441          1.481   23216139.369   23216140.306   23216139.209    -0.4174     0.5191          0.578     1.0000 
00120 G 15   19.800  236.000    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028  -26531421.399   -2538099.279     572583.121    0.573    0.057   -0.016      34753.660    0.748    0.000   76.815        -10.594   23028579.662   23028578.171   23028579.179    -0.0950    -1.5865          0.578     1.0000 
00120 G 17   39.200   47.400    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028    2859500.517  -15000734.748   22154350.183   -0.079    0.397   -0.585     215898.838    0.384    0.000   71.260         -3.047   21363099.011   21363098.618   21363098.171     0.2627    -0.1312          0.578     1.0000 
00120 G 19   70.300   59.300    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028   -7769702.684  -16851490.819   18947907.270    0.203    0.456   -0.517     127363.444   -1.776    0.000   63.816          6.109   19131507.504   19131509.355   19131506.514     0.4117     2.2629          0.578     1.0000 
00120 G 22   36.100   69.200    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028    4209998.401  -19740011.886   17846411.241   -0.149    0.688   -0.617      15115.280   -0.723    0.000   72.280          1.822   21668979.345   21668979.490   21668978.372     0.3959     0.5408          0.578     1.0000 
00120 G 24   57.200  298.700    1   -3993146.343   -4411752.287    4912057.849   -0.565   -1.286    0.028  -17182762.196   -5140344.732   19305397.439    0.585    0.282   -1.249    -123348.762    0.780    0.000   65.166         -9.088   19536249.802   19536248.960   19536249.329    -0.1046    -0.9463          0.578     1.0000 
00130 E 15   37.300  118.900    1   -3994282.560   -4462898.305    4864748.115   -0.552   -1.277    0.005   -2931732.708  -28625681.648    6935205.715   -0.006    0.993   -0.297     -23832.467    0.000    0.000   80.971         -0.580   24274592.793   24274593.076   24274593.832    -0.0451     0.2381         -0.994     0.8000 
00130 E 19   23.300  298.400    1   -3994282.560   -4462898.305    4864748.115   -0.552   -1.277    0.005  -19977753.631    8800202.923   19992192.494    0.791   -0.236   -0.556    -251130.364    0.000    0.000   85.708         -0.105   25694760.701   25694760.847   25694761.628     0.0666     0.2133         -0.994     0.8000 
00130 E 21   26.200  286.300    1   -3994282.560   -4462898.305    4864748.115   -0.552   -1.277    0.005  -23372454.848    6634465.688   16895176.319    0.837   -0.290   -0.757    -171858.528    0.000    0.000   84.609         -0.237   25365255.622   25365255.748   25365256.782    -0.1658    -0.0400         -0.994     0.8000 
00130 E 27   68.000  353.100    1   -3994282.560   -4462898.305    4864748.115   -0.552   -1.277    0.005  -11935092.001  -11827593.187   24364326.577    0.312    0.404   -0.907     -73821.057    0.000    0.000   74.403         -0.419   22305351.465   22305351.566   22305352.395     0.0633     0.1652         -0.994     0.8000 
00130 E 30   31.700   75.700    1   -3994282.560   -4462898.305    4864748.115   -0.552   -1.277    0.005    6714275.129  -23167263.517   17155459.625   -0.325    0.704   -0.581    -244126.533    0.000    0.000   82.761         -0.668   24811046.529   24811046.593   24811047.442     0.0811     0.1450         -0.994     0.8000 
00130 G 06   29.900  137.800    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016   -6059169.805  -25788015.957     888339.456   -0.032    1.451   -0.201     134608.898    1.144    0.000   72.686         -1.951   21790737.026   21790735.743   21790737.197    -0.7289    -2.0115          0.557     1.0000 
00130 G 12   20.100  281.500    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016  -21810257.751    6987068.179   13106922.690    0.581   -0.196   -0.359    -139881.270    0.799    0.000   75.804          3.846   22725408.287   22725406.884   22725407.498     0.2326    -1.1706          0.557     1.0000 
00130 G 14   16.900   81.400    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016   10282945.086  -21427360.122   11689664.336   -0.704    1.608   -0.828      88524.420    0.100    0.000   77.385          1.478   23199389.689   23199390.644   23199389.543    -0.4114     0.5439          0.557     1.0000 
00130 G 15   19.800  236.500    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016  -26532308.243   -2541696.687     541562.278    0.573    0.057   -0.016      34753.675    0.748    0.000   76.817        -10.590   23029189.640   23029188.122   23029189.149    -0.0656    -1.5840          0.557     1.0000 
00130 G 17   39.000   47.000    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016    2885277.053  -14992436.495   22156813.819   -0.079    0.396   -0.585     215898.847    0.384    0.000   71.325         -3.034   21382588.365   21382588.010   21382587.561     0.2476    -0.1077          0.557     1.0000 
00130 G 19   70.200   57.300    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016   -7746583.105  -16843860.056   18963646.550    0.202    0.456   -0.518     127363.461   -1.776    0.000   63.827          6.108   19134966.607   19134968.465   19134965.631     0.4196     2.2777          0.557     1.0000 
00130 G 22   36.100   68.900    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016    4227478.485  -19752907.198   17827824.042   -0.150    0.689   -0.616      15115.273   -0.723    0.000   72.271          1.836   21666174.217   21666174.376   21666173.258     0.4016     0.5606          0.557     1.0000 
00130 G 24   56.700  299.400    1   -3994282.569   -4462898.316    4864748.126   -0.561   -1.288    0.016  -17190364.050   -5164582.216   19292842.523    0.586    0.283   -1.249    -123348.792    0.780    0.000   65.263         -9.096   19565246.043   19565245.213   19565245.582    -0.0955    -0.9257          0.557     1.0000 
00140 E 15   37.900  118.700    1   -3995149.039   -4513658.447    4817015.832   -0.548   -1.279   -0.007   -2931574.318  -28618512.039    6964856.973   -0.006    0.993   -0.298     -23832.473    0.000    0.000   80.802         -0.580   24223714.191   24223714.470   24223715.228    -0.0645     0.2148         -0.972     0.8000 
00140 E 19   22.800  298.800    1   -3995149.039   -4513658.447    4817015.832   -0.548   -1.279   -0.007  -19997176.548    8795262.349   19974931.275    0.792   -0.236   -0.555    -251130.142    0.000    0.000   85.886         -0.106   25747905.015   25747905.124   25747905.890     0.0967     0.2058         -0.972     0.8000 
00140 E 21   25.900  286.800    1   -3995149.039   -4513658.447    4817015.832   -0.548   -1.279   -0.007  -23359979.040    6622948.221   16916933.809    0.837   -0.289   -0.758    -171858.533    0.000    0.000   84.743         -0.237   25405287.006   25405287.084   25405288.113    -0.1357    -0.0575         -0.972     0.8000 
