#SOD  LONEST    LATEST         ALTEST       CLKEST     GGTO   SOL NSVVIS NSV HPE     VPE      EPE     NPE     UPE    HDOP    VDOP    PDOP   
00000    0.00000    0.00000          0.000     0.000     0.000   0  13   0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
00010    0.00000    0.00000          0.000     0.000     0.000   0  13   0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
00020    0.00000    0.00000          0.000     0.000     0.000   0  13   0   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
71920  130.76220    6.94095    1339882.327     0.478    -2.846   1  13  13   0.100   0.366   0.099  -0.007   0.366   0.726   1.276   1.468 
71930  130.94046    7.43053    1339912.667     0.552    -3.027   1  13  13   0.112   0.445   0.112   0.008   0.445   0.729   1.275   1.468 
71940  131.11920    7.91999    1339945.475     0.526    -3.088   1  13  13   0.121   0.408   0.119   0.017   0.408   0.732   1.273   1.468 
71950  131.29846    8.40932    1339980.906     0.511    -2.960   1  13  13   0.106   0.422   0.103   0.022   0.422   0.735   1.272   1.469 
71960  131.47828    8.89852    1340018.691     0.298    -2.669   1  12  12   0.119   0.233   0.118  -0.016   0.233   0.751   1.377   1.568 
71970  131.65868    9.38756    1340059.195     0.286    -2.782   1  13  12   0.129   0.222   0.128  -0.016   0.222   0.753   1.376   1.569 
71980  131.83971    9.87646    1340102.273     0.346    -2.932   1  13  12   0.142   0.260   0.140  -0.024   0.260   0.755   1.376   1.570 
71990  132.02139   10.36519    1340147.819     0.303    -2.954   1  13  12   0.143   0.258   0.143  -0.003   0.258   0.758   1.373   1.569 
72000  132.20376   10.85376    1340196.136     0.548    -3.329   1  13  13   0.178   0.539   0.171  -0.049   0.539   0.732   1.218   1.421 
72010  132.38686   11.34214    1340246.610     0.525    -3.309   1  13  13   0.160   0.505   0.156  -0.034   0.505   0.734   1.217   1.421 
72020  132.57073   11.83034    1340299.477     0.425    -3.244   1  13  13   0.169   0.414   0.169   0.005   0.414   0.735   1.217   1.422 
72030  132.75539   12.31833    1340354.878     0.394    -3.170   1  14  13   0.164   0.427   0.163   0.016   0.427   0.738   1.217   1.423 
72040  132.94089   12.80612    1340412.792     0.513    -3.354   1  14  13   0.169   0.543   0.168  -0.011   0.543   0.740   1.217   1.424 
72050  133.12727   13.29370    1340472.922     0.487    -3.179   1  13  12   0.171   0.491   0.171   0.010   0.491   0.780   1.299   1.515 
72060  133.31455   13.78105    1340535.422     0.483    -3.151   1  13  13   0.132   0.445   0.125  -0.044   0.445   0.738   1.297   1.492 
72070  133.50278   14.26817    1340600.283     0.515    -3.166   1  13  13   0.091   0.423   0.074  -0.053   0.423   0.739   1.297   1.492 
72080  133.69200   14.75504    1340667.473     0.515    -3.068   1  13  13   0.056   0.415   0.054  -0.015   0.415   0.740   1.296   1.492 
72090  133.88225   15.24166    1340736.959     0.502    -2.973   1  13  13   0.057   0.414   0.056  -0.011   0.414   0.741   1.297   1.494 
72100  134.07356   15.72802    1340808.693     0.495    -2.964   1  13  13   0.063   0.400   0.058  -0.024   0.400   0.743   1.295   1.493 
72110  134.26598   16.21410    1340882.707     0.493    -2.871   1  13  13   0.073   0.433   0.067  -0.028   0.433   0.745   1.297   1.496 
72120  134.45955   16.69991    1340958.856     0.457    -2.850   1  13  13   0.075   0.393   0.074  -0.015   0.393   0.747   1.296   1.495 
72130  134.65431   17.18542    1341037.178     0.422    -2.750   1  13  13   0.063   0.349   0.061   0.013   0.349   0.749   1.296   1.497 
72140  134.85029   17.67062    1341117.718     0.432    -2.675   1  13  13   0.093   0.376   0.088   0.030   0.376   0.752   1.295   1.497 
72150  135.04756   18.15552    1341200.303     0.376    -2.661   1  13  13   0.100   0.330   0.082   0.058   0.330   0.755   1.293   1.497 
72160  135.24614   18.64008    1341285.011     0.361    -2.640   1  13  13   0.112   0.321   0.086   0.072   0.321   0.757   1.293   1.499 
72170  135.44608   19.12432    1341371.807     0.387    -2.754   1  13  13   0.108   0.346   0.083   0.069   0.346   0.760   1.293   1.500 
72180  135.64743   19.60820    1341460.598     0.401    -2.837   1  13  13   0.110   0.343   0.085   0.069   0.343   0.764   1.293   1.502 
72190  135.85024   20.09174    1341551.335     0.379    -2.838   1  13  13   0.116   0.298   0.077   0.087   0.298   0.768   1.291   1.502 
72200  136.05454   20.57490    1341644.084     0.364    -2.828   1  13  13   0.122   0.310   0.098   0.072   0.310   0.771   1.289   1.502 
72210  136.26040   21.05768    1341738.740     0.363    -2.871   1  13  13   0.141   0.309   0.119   0.075   0.309   0.775   1.289   1.505 
72220  136.46785   21.54007    1341835.274     0.354    -2.851   1  13  13   0.114   0.302   0.105   0.044   0.302   0.779   1.288   1.506 
72230  136.67695   22.02205    1341933.702     0.432    -3.043   1  13  13   0.136   0.339   0.125   0.054   0.339   0.784   1.287   1.507 
72240  136.88775   22.50362    1342033.911     0.418    -3.011   1  13  13   0.131   0.345   0.125   0.039   0.345   0.789   1.286   1.508 
72250  137.10029   22.98476    1342135.791     0.323    -2.843   1  14  13   0.083   0.247   0.075   0.037   0.247   0.793   1.283   1.508 
72260  137.31464   23.46546    1342239.428     0.258    -2.724   1  14  13   0.037   0.169   0.035   0.014   0.169   0.798   1.283   1.511 
72270  137.53085   23.94570    1342344.893     0.302    -2.746   1  14  13   0.045   0.221   0.035   0.028   0.221   0.804   1.282   1.513 
72280  137.74896   24.42548    1342451.772     0.136    -2.740   1  14  14   0.151   0.027   0.124   0.086   0.027   0.724   1.136   1.347 
72290  137.96904   24.90477    1342560.501     0.148    -2.696   1  14  14   0.156   0.061   0.141   0.066   0.061   0.728   1.135   1.348 
72300  138.19115   25.38357    1342670.770     0.069    -2.439   1  14  14   0.139   0.056   0.126   0.057   0.056   0.732   1.133   1.349 
72310  138.41534   25.86186    1342782.458    -0.073    -2.131   1  13  13   0.122   0.070   0.101   0.069  -0.070   0.765   1.232   1.450 
72320  138.64167   26.33962    1342895.769    -0.108    -1.965   1  13  13   0.133   0.070   0.103   0.083  -0.070   0.768   1.231   1.451 
72330  138.87020   26.81685    1343010.315    -0.255    -2.025   1  12  12   0.055   0.293   0.005   0.054  -0.293   0.869   1.461   1.699 
72340  139.10101   27.29352    1343126.529    -0.255    -1.945   1  12  12   0.062   0.262   0.023   0.057  -0.262   0.870   1.459   1.699 
72350  139.33414   27.76962    1343244.121    -0.224    -1.960   1  12  12   0.059   0.225   0.033   0.049  -0.225   0.871   1.459   1.700 
72360  139.56967   28.24514    1343363.046    -0.145    -2.130   1  12  12   0.065   0.183   0.043   0.049  -0.183   0.873   1.458   1.699 
72370  139.80766   28.72005    1343483.262    -0.101    -2.173   1  12  12   0.077   0.136   0.065   0.041  -0.136   0.875   1.459   1.701 
72380  140.04818   29.19434    1343604.606    -0.161    -2.068   1  12  12   0.043   0.202   0.043  -0.001  -0.202   0.877   1.457   1.701 
72390  140.29130   29.66800    1343727.244    -0.129    -2.115   1  12  12   0.080   0.170   0.072   0.035  -0.170   0.880   1.459   1.704 
72400  140.53710   30.14101    1343850.995    -0.147    -2.040   1  13  12   0.075   0.177   0.070   0.028  -0.177   0.882   1.455   1.702 
72410  140.78565   30.61334    1343975.869    -0.171    -1.904   1  13  12   0.061   0.169   0.058   0.021  -0.169   0.885   1.455   1.704 
72420  141.03702   31.08498    1344101.718    -0.244    -1.776   1  13  12   0.038   0.246   0.037   0.006  -0.246   0.889   1.453   1.704 
72430  141.29128   31.55592    1344228.992     0.045    -2.072   1  13  13   0.131   0.086  -0.012  -0.131   0.086   0.806   1.298   1.528 
72440  141.54853   32.02612    1344357.142     0.300    -2.446   1  12  12   0.088   0.325   0.017  -0.087   0.325   0.861   1.373   1.621 
72450  141.80884   32.49558    1344486.032     0.330    -2.418   1  12  12   0.108   0.381   0.009  -0.108   0.381   0.860   1.372   1.619 
72460  142.07230   32.96427    1344615.713     0.303    -2.349   1  12  12   0.098   0.352   0.005  -0.098   0.352   0.859   1.374   1.620 
72470  142.33898   33.43216    1344746.239     0.297    -2.324   1  12  12   0.069   0.340   0.016  -0.067   0.340   0.859   1.374   1.620 
72480  142.60898   33.89925    1344877.565     0.301    -2.294   1  12  12   0.072   0.347   0.036  -0.062   0.347   0.858   1.372   1.618 
72490  142.88239   34.36550    1345009.594     0.272    -2.243   1  12  12   0.059   0.323   0.027  -0.053   0.323   0.858   1.372   1.619 
72500  143.15930   34.83089    1345142.277     0.220    -2.163   1  12  12   0.055   0.268   0.016  -0.053   0.268   0.859   1.373   1.619 
72510  143.43981   35.29540    1345275.691     0.255    -2.167   1  12  12   0.057   0.306   0.019  -0.054   0.306   0.859   1.372   1.619 
72520  143.72400   35.75901    1345409.677     0.297    -2.228   1  13  12   0.056   0.326   0.011  -0.055   0.326   0.859   1.371   1.618 
72530  144.01199   36.22168    1345544.280     0.358    -2.078   1  12  11   0.024   0.424  -0.024  -0.001   0.424   0.924   1.510   1.770 
72540  144.30387   36.68340    1345679.123     0.248    -2.061   1  12  11   0.017   0.270  -0.015   0.008   0.270   0.924   1.512   1.772 
72550  144.59975   37.14413    1345814.713     0.390    -2.161   1  12  12   0.072   0.417  -0.071   0.006   0.417   0.904   1.409   1.674 
72560  144.89974   37.60386    1345950.457     0.282    -2.007   1  12  12   0.059   0.326  -0.056   0.018   0.326   0.903   1.410   1.675 
72570  145.20395   38.06254    1346086.693     0.377    -2.185   1  12  12   0.082   0.381  -0.077   0.026   0.381   0.904   1.411   1.676 
72580  145.51249   38.52016    1346223.132     0.288    -1.985   1  13  12   0.069   0.344  -0.068   0.011   0.344   0.903   1.411   1.675 
72590  145.82548   38.97668    1346359.840     0.227    -1.874   1  13  12   0.058   0.327  -0.057  -0.001   0.327   0.903   1.410   1.675 
72600  146.14304   39.43207    1346496.739     0.205    -1.870   1  13  12   0.049   0.305  -0.047  -0.016   0.305   0.903   1.411   1.675 
72610  146.46530   39.88630    1346633.793     0.138    -1.766   1  13  13   0.070   0.290  -0.052  -0.046   0.290   0.886   1.317   1.587 
72620  146.79237   40.33933    1346771.015     0.164    -1.759   1  13  13   0.094   0.344  -0.058  -0.074   0.344   0.886   1.316   1.587 
72630  147.12440   40.79113    1346908.188     0.101    -1.658   1  13  13   0.113   0.298  -0.053  -0.100   0.298   0.886   1.315   1.586 
72640  147.46151   41.24168    1347045.371     0.038    -1.531   1  13  13   0.095   0.263  -0.047  -0.082   0.263   0.886   1.316   1.587 
72650  147.80385   41.69092    1347182.531     0.032    -1.667   1  13  13   0.085   0.256  -0.049  -0.070   0.256   0.886   1.316   1.586 
72660  148.15154   42.13882    1347319.556    -0.002    -1.741   1  14  13   0.127   0.211  -0.034  -0.123   0.211   0.886   1.315   1.586 
72670  148.50475   42.58535    1347456.433    -0.009    -1.842   1  14  13   0.130   0.167  -0.018  -0.128   0.167   0.887   1.314   1.586 
72680  148.86362   43.03046    1347593.130     0.005    -1.985   1  14  13   0.136   0.140  -0.012  -0.135   0.140   0.888   1.315   1.587 
72690  149.22829   43.47411    1347729.690     0.055    -1.902   1  14  14   0.210   0.222  -0.011  -0.210   0.222   0.841   1.236   1.495 
72700  149.59894   43.91626    1347865.856     0.038    -1.895   1  14  14   0.221   0.205   0.006  -0.221   0.205   0.840   1.236   1.495 
72710  149.97572   44.35687    1348001.688     0.038    -1.953   1  14  14   0.220   0.200   0.016  -0.219   0.200   0.840   1.236   1.495 
72720  150.35880   44.79588    1348137.156     0.082    -2.111   1  14  14   0.241   0.222   0.006  -0.241   0.222   0.839   1.237   1.495 
72730  150.74834   45.23326    1348272.151     0.095    -2.235   1  14  14   0.233   0.216   0.007  -0.233   0.216   0.839   1.237   1.494 
72740  151.14453   45.66895    1348406.609     0.055    -2.214   1  14  14   0.242   0.160   0.010  -0.241   0.160   0.839   1.237   1.495 
72750  151.54755   46.10290    1348540.581     0.080    -2.351   1  14  14   0.245   0.158   0.000  -0.245   0.158   0.839   1.238   1.496 
72760  151.95757   46.53506    1348673.952     0.081    -2.401   1  14  14   0.276   0.140   0.005  -0.276   0.140   0.839   1.238   1.496 
72770  152.37479   46.96537    1348806.714     0.074    -2.416   1  14  14   0.285   0.148  -0.000  -0.285   0.148   0.840   1.238   1.496 
72780  152.79940   47.39379    1348938.746     0.059    -2.435   1  14  14   0.285   0.109  -0.012  -0.284   0.109   0.840   1.239   1.497 
72790  153.23160   47.82024    1349070.143     0.139    -2.674   1  14  14   0.247   0.162   0.006  -0.247   0.162   0.841   1.238   1.497 
72800  153.67160   48.24467    1349200.717     0.162    -2.733   1  14  14   0.243   0.169   0.001  -0.243   0.169   0.841   1.239   1.498 
72810  154.11961   48.66702    1349330.321     0.051    -2.643   1  14  14   0.245   0.029  -0.018  -0.244   0.029   0.842   1.239   1.498 
72820  154.57584   49.08722    1349459.181     0.075    -2.761   1  14  14   0.263   0.014  -0.023  -0.262   0.014   0.843   1.238   1.498 
72830  155.04051   49.50521    1349587.162     0.107    -2.826   1  14  14   0.275   0.036  -0.008  -0.275   0.036   0.844   1.238   1.499 
72840  155.51384   49.92091    1349714.145     0.111    -2.878   1  14  14   0.279   0.019  -0.016  -0.279   0.019   0.846   1.238   1.499 
72850  155.99608   50.33425    1349840.152     0.148    -2.960   1  14  14   0.260   0.036  -0.014  -0.260   0.036   0.847   1.238   1.500 
72860  156.48744   50.74517    1349965.020     0.079    -2.911   1  14  14   0.249   0.037  -0.023  -0.248  -0.037   0.849   1.237   1.500 
72870  156.98818   51.15357    1350088.812     0.025    -2.868   1  14  14   0.277   0.089  -0.025  -0.275  -0.089   0.851   1.237   1.502 
72880  157.49854   51.55939    1350211.433    -0.035    -2.842   1  14  14   0.294   0.172  -0.023  -0.293  -0.172   0.852   1.237   1.502 
72890  158.01877   51.96254    1350332.986    -0.013    -2.883   1  14  14   0.295   0.138  -0.014  -0.295  -0.138   0.854   1.237   1.503 
72900  158.54912   52.36293    1350453.250    -0.053    -2.877   1  14  14   0.276   0.165  -0.025  -0.275  -0.165   0.856   1.237   1.504 
72910  159.08986   52.76047    1350572.274    -0.051    -2.897   1  14  14   0.279   0.164  -0.008  -0.279  -0.164   0.859   1.236   1.505 
72920  159.64126   53.15508    1350689.959    -0.087    -2.875   1  14  14   0.257   0.186  -0.011  -0.257  -0.186   0.861   1.235   1.506 
72930  160.20357   53.54666    1350806.226    -0.149    -2.843   1  14  14   0.251   0.273  -0.032  -0.249  -0.273   0.864   1.236   1.508 
72940  160.77708   53.93510    1350921.241    -0.095    -2.913   1  14  14   0.231   0.216  -0.023  -0.230  -0.216   0.866   1.234   1.508 
72950  161.36207   54.32031    1351034.689    -0.212    -2.714   1  15  14   0.233   0.288  -0.020  -0.232  -0.288   0.868   1.234   1.509 
72960  161.95881   54.70218    1351146.770    -0.200    -2.672   1  16  14   0.205   0.249  -0.020  -0.204  -0.249   0.872   1.234   1.511 
72970  162.56759   55.08060    1351257.192    -0.282    -2.568   1  16  14   0.239   0.351  -0.021  -0.238  -0.351   0.875   1.233   1.511 
72980  163.18870   55.45546    1351366.124    -0.251    -2.716   1  16  15   0.147   0.386  -0.024  -0.145  -0.386   0.731   1.103   1.323 
72990  163.82242   55.82664    1351473.241    -0.462    -2.305   1  15  15   0.244   0.641  -0.020  -0.243  -0.641   0.774   1.205   1.432 
73000  164.46905   56.19402    1351579.044    -0.349    -2.506   1  15  15   0.261   0.575  -0.040  -0.258  -0.575   0.771   1.207   1.432 
73010  165.12888   56.55748    1351683.146    -0.306    -2.496   1  15  15   0.256   0.538  -0.029  -0.255  -0.538   0.768   1.208   1.432 
73020  165.80220   56.91689    1351785.522    -0.298    -2.426   1  15  15   0.285   0.519  -0.011  -0.285  -0.519   0.765   1.209   1.431 
73030  166.48929   57.27210    1351886.141    -0.281    -2.467   1  15  15   0.290   0.511  -0.015  -0.290  -0.511   0.763   1.211   1.431 
73040  167.19046   57.62300    1351984.957    -0.294    -2.435   1  15  15   0.289   0.526  -0.002  -0.289  -0.526   0.760   1.211   1.430 
73050  167.90598   57.96943    1352082.045    -0.206    -2.534   1  15  15   0.303   0.452  -0.018  -0.302  -0.452   0.758   1.213   1.430 
73060  168.63615   58.31124    1352177.164    -0.220    -2.566   1  15  15   0.304   0.498   0.009  -0.304  -0.498   0.756   1.214   1.430 
73070  169.38123   58.64830    1352270.424    -0.225    -2.532   1  15  15   0.311   0.517   0.010  -0.311  -0.517   0.754   1.215   1.430 
73080  170.14149   58.98044    1352361.795    -0.236    -2.523   1  15  15   0.288   0.507   0.008  -0.288  -0.507   0.752   1.216   1.430 
73090  170.91721   59.30750    1352451.232    -0.210    -2.547   1  15  15   0.272   0.481   0.003  -0.271  -0.481   0.750   1.217   1.430 
73100  171.70864   59.62932    1352538.620    -0.241    -2.522   1  15  15   0.266   0.523   0.017  -0.265  -0.523   0.749   1.218   1.430 
73110  172.51601   59.94574    1352623.982    -0.258    -2.550   1  15  15   0.258   0.577   0.042  -0.255  -0.577   0.748   1.219   1.430 
73120  173.33956   60.25657    1352707.117    -0.371    -2.584   1  14  14   0.350   0.816  -0.004  -0.350  -0.816   0.909   1.522   1.773 
73130  174.17950   60.56165    1352788.434    -0.267    -2.708   1  14  14   0.345   0.798  -0.006  -0.345  -0.798   0.902   1.524   1.771 
73140  175.03603   60.86079    1352867.661    -0.182    -2.750   1  14  14   0.346   0.769  -0.004  -0.346  -0.769   0.897   1.527   1.770 
73150  175.90933   61.15382    1352944.783    -0.062    -2.880   1  14  14   0.340   0.713  -0.005  -0.340  -0.713   0.892   1.530   1.771 
73160  176.79956   61.44053    1353019.708     0.044    -2.990   1  15  14   0.340   0.699  -0.019  -0.340  -0.699   0.887   1.534   1.772 
73170  177.70684   61.72075    1353092.436     0.070    -2.967   1  15  14   0.314   0.696  -0.003  -0.314  -0.696   0.881   1.534   1.770 
73180  178.63128   61.99427    1353163.004     0.144    -3.007   1  15  14   0.319   0.642  -0.013  -0.318  -0.642   0.877   1.537   1.769 
73190  179.57297   62.26090    1353231.265     0.195    -3.077   1  15  15   0.325   0.661   0.007  -0.325  -0.661   0.832   1.492   1.708 
73200 -179.46805   62.52044    1353297.292     0.183    -2.999   1  16  15   0.288   0.655   0.032  -0.287  -0.655   0.826   1.495   1.708 
73210 -178.49178   62.77268    1353360.997     0.135    -2.913   1  16  15   0.271   0.686   0.059  -0.264  -0.686   0.821   1.497   1.708 
73220 -177.49824   63.01743    1353422.352     0.083    -2.809   1  16  15   0.251   0.760   0.090  -0.234  -0.760   0.816   1.499   1.707 
73230 -176.48750   63.25447    1353481.382    -0.021    -2.635   1  16  16   0.212   0.834   0.125  -0.170  -0.834   0.782   1.488   1.681 
73240 -175.45966   63.48361    1353538.223     0.025    -2.526   1  16  16   0.227   0.746   0.118  -0.194  -0.746   0.778   1.492   1.683 
73250 -174.41487   63.70463    1353592.627     0.065    -2.593   1  16  16   0.229   0.725   0.124  -0.192  -0.725   0.773   1.493   1.681 
73260 -173.35335   63.91732    1353644.662     0.060    -2.511   1  16  16   0.216   0.685   0.129  -0.173  -0.685   0.769   1.494   1.680 
73270 -172.27534   64.12149    1353694.308     0.099    -2.548   1  16  16   0.217   0.627   0.129  -0.174  -0.627   0.765   1.497   1.681 
73280 -171.18115   64.31693    1353741.500     0.124    -2.499   1  16  16   0.207   0.596   0.126  -0.164  -0.596   0.762   1.500   1.682 
73290 -170.07113   64.50344    1353786.196     0.147    -2.539   1  16  16   0.218   0.621   0.132  -0.173  -0.621   0.758   1.501   1.682 
73300 -168.94570   64.68082    1353828.411     0.172    -2.614   1  16  16   0.225   0.668   0.147  -0.170  -0.668   0.756   1.501   1.681 
73310 -167.80533   64.84889    1353868.265     0.253    -2.721   1  16  16   0.223   0.602   0.166  -0.149  -0.602   0.753   1.503   1.681 
73320 -166.65055   65.00745    1353905.590     0.317    -2.829   1  16  16   0.221   0.579   0.164  -0.149  -0.579   0.750   1.502   1.679 
73330 -165.48194   65.15632    1353940.409     0.311    -2.705   1  16  16   0.218   0.560   0.147  -0.161  -0.560   0.748   1.504   1.680 
73340 -164.30015   65.29532    1353972.786     0.387    -2.769   1  16  16   0.212   0.469   0.147  -0.153  -0.469   0.747   1.506   1.681 
73350 -163.10588   65.42430    1354002.577     0.429    -2.821   1  16  16   0.202   0.439   0.140  -0.145  -0.439   0.745   1.507   1.681 
73360 -161.89988   65.54308    1354029.797     0.416    -2.778   1  16  16   0.203   0.444   0.138  -0.149  -0.444   0.744   1.506   1.680 
73370 -160.68298   65.65153    1354054.463     0.422    -2.800   1  16  16   0.204   0.457   0.139  -0.149  -0.457   0.744   1.507   1.681 
73380 -159.45603   65.74950    1354076.626     0.469    -2.820   1  16  16   0.213   0.419   0.150  -0.151  -0.419   0.743   1.508   1.681 
73390 -158.21996   65.83687    1354096.188     0.451    -2.761   1  16  16   0.214   0.418   0.143  -0.159  -0.418   0.743   1.507   1.680 
73400 -156.97572   65.91352    1354113.204     0.468    -2.754   1  16  16   0.198   0.393   0.151  -0.127  -0.393   0.743   1.507   1.680 
73410 -155.72433   65.97935    1354127.620     0.471    -2.728   1  16  16   0.197   0.391   0.143  -0.136  -0.391   0.744   1.509   1.682 
73420 -154.46681   66.03427    1354139.465     0.549    -2.942   1  16  16   0.205   0.379   0.147  -0.143  -0.379   0.745   1.509   1.683 
73430 -153.20425   66.07821    1354148.698     0.533    -2.837   1  16  16   0.206   0.393   0.139  -0.152  -0.393   0.747   1.508   1.683 
73440 -151.93774   66.11109    1354155.386     0.569    -2.852   1  16  16   0.213   0.362   0.156  -0.146  -0.362   0.748   1.507   1.682 
73450 -150.66842   66.13289    1354159.478     0.611    -2.958   1  16  16   0.222   0.334   0.165  -0.149  -0.334   0.750   1.506   1.683 
73460 -149.39742   66.14357    1354160.903     0.546    -2.801   1  16  16   0.216   0.380   0.165  -0.138  -0.380   0.752   1.507   1.684 
73470 -148.12589   66.14311    1354159.720     0.522    -2.773   1  16  16   0.229   0.438   0.170  -0.153  -0.438   0.755   1.505   1.683 
73480 -146.85499   66.13151    1354156.028     0.508    -2.721   1  16  16   0.224   0.411   0.174  -0.141  -0.411   0.758   1.503   1.683 
73490 -145.58586   66.10880    1354149.720     0.500    -2.689   1  16  16   0.228   0.406   0.177  -0.143  -0.406   0.761   1.502   1.684 
73500 -144.31963   66.07499    1354140.823     0.527    -2.681   1  16  16   0.241   0.399   0.175  -0.166  -0.399   0.765   1.502   1.686 
73510 -143.05744   66.03015    1354129.283     0.478    -2.723   1  15  15   0.226   0.446   0.172  -0.147  -0.446   0.774   1.541   1.724 
73520 -141.80039   65.97432    1354115.162     0.404    -2.612   1  14  14   0.215   0.489   0.171  -0.131  -0.489   0.784   1.627   1.806 
73530 -140.54954   65.90760    1354098.497     0.403    -2.631   1  14  14   0.223   0.496   0.177  -0.136  -0.496   0.787   1.625   1.805 
73540 -139.30594   65.83006    1354079.265     0.346    -2.529   1  14  14   0.215   0.496   0.155  -0.149  -0.496   0.791   1.627   1.809 
73550 -138.07058   65.74181    1354057.457     0.319    -2.455   1  14  14   0.219   0.503   0.161  -0.149  -0.503   0.795   1.625   1.809 
73560 -136.84442   65.64296    1354033.094     0.303    -2.417   1  14  14   0.214   0.504   0.149  -0.154  -0.504   0.799   1.622   1.809 
73570 -135.62838   65.53365    1354006.211     0.288    -2.457   1  14  14   0.214   0.474   0.161  -0.141  -0.474   0.804   1.623   1.811 
73580 -134.42332   65.41402    1353976.815     0.336    -2.544   1  14  14   0.216   0.415   0.164  -0.140  -0.415   0.809   1.622   1.813 
73590 -133.23005   65.28421    1353944.777     0.304    -2.482   1  14  14   0.230   0.465   0.176  -0.147  -0.465   0.815   1.620   1.814 
73600 -132.04931   65.14438    1353910.238     0.317    -2.469   1  14  14   0.236   0.494   0.179  -0.154  -0.494   0.820   1.618   1.815 
73610 -130.88181   64.99470    1353873.218     0.376    -2.532   1  14  14   0.245   0.496   0.171  -0.175  -0.496   0.826   1.615   1.814 
73620 -129.72819   64.83535    1353833.708     0.414    -2.543   1  14  14   0.271   0.490   0.178  -0.204  -0.490   0.833   1.615   1.817 
73630 -128.58903   64.66651    1353791.723     0.444    -2.557   1  15  14   0.262   0.478   0.172  -0.198  -0.478   0.839   1.613   1.818 
73640 -127.46485   64.48836    1353747.228     0.439    -2.525   1  15  14   0.266   0.507   0.173  -0.203  -0.507   0.846   1.609   1.818 
73650 -126.35612   64.30110    1353700.234     0.390    -2.516   1  15  14   0.271   0.584   0.169  -0.213  -0.584   0.854   1.609   1.821 
73660 -125.26324   64.10493    1353651.256     0.656    -2.444   1  15  15   0.149   0.208   0.018  -0.148  -0.208   0.813   1.445   1.658 
73670 -124.18658   63.90005    1353599.434     0.644    -2.567   1  15  15   0.169   0.257   0.062  -0.157  -0.257   0.819   1.444   1.660 
73680 -123.12642   63.68665    1353545.201     0.633    -2.655   1  15  15   0.189   0.316   0.090  -0.166  -0.316   0.824   1.443   1.662 
73690 -122.08302   63.46495    1353488.644     0.655    -2.704   1  15  15   0.181   0.319   0.089  -0.157  -0.319   0.831   1.442   1.664 
73700 -121.05658   63.23516    1353429.714     0.622    -2.731   1  15  15   0.183   0.333   0.089  -0.160  -0.333   0.836   1.436   1.662 
73710 -120.04724   62.99747    1353368.458     0.635    -2.682   1  14  14   0.245   0.331   0.130  -0.208  -0.331   0.873   1.446   1.689 
73720 -119.05512   62.75209    1353304.831     0.605    -2.686   1  14  14   0.250   0.383   0.116  -0.221  -0.383   0.879   1.443   1.689 
73730 -118.08027   62.49923    1353238.934     0.582    -2.617   1  14  14   0.247   0.405   0.109  -0.221  -0.405   0.885   1.441   1.691 
73740 -117.12272   62.23909    1353170.775     0.588    -2.632   1  14  14   0.286   0.417   0.131  -0.254  -0.417   0.892   1.438   1.692 
73750 -116.18245   61.97188    1353100.367     0.571    -2.576   1  14  14   0.285   0.428   0.128  -0.255  -0.428   0.899   1.438   1.696 
73760 -115.25941   61.69779    1353027.865     0.678    -2.716   1  14  14   0.266   0.307   0.145  -0.223  -0.307   0.906   1.434   1.696 
73770 -114.35353   61.41703    1352953.084     0.702    -2.706   1  14  14   0.236   0.266   0.147  -0.184  -0.266   0.914   1.433   1.700 
73780 -113.46470   61.12978    1352876.067     0.721    -2.760   1  14  14   0.237   0.286   0.151  -0.182  -0.286   0.921   1.428   1.699 
73790 -112.59279   60.83624    1352796.960     0.702    -2.692   1  14  14   0.220   0.250   0.152  -0.159  -0.250   0.928   1.425   1.701 
73800 -111.73763   60.53659    1352715.366     0.419    -2.354   1  13  13   0.237   0.584   0.098  -0.215  -0.584   0.966   1.646   1.909 
73810 -110.89904   60.23102    1352632.082     0.508    -2.470   1  13  13   0.231   0.517   0.098  -0.209  -0.517   0.975   1.646   1.913 
73820 -110.07682   59.91971    1352546.695     0.501    -2.464   1  13  13   0.232   0.492   0.105  -0.207  -0.492   0.984   1.644   1.916 
73830 -109.27077   59.60284    1352459.258     0.492    -2.494   1  13  13   0.245   0.487   0.101  -0.223  -0.487   0.992   1.645   1.921 
73840 -108.48064   59.28057    1352369.985     0.637    -2.690   1  12  12   0.290   0.318   0.135  -0.257  -0.318   1.025   1.811   2.081 
73850 -107.70620   58.95308    1352278.543     0.535    -2.565   1  12  12   0.275   0.350   0.116  -0.250  -0.350   1.034   1.812   2.086 
73860 -106.94719   58.62052    1352185.180     0.499    -2.497   1  12  12   0.272   0.364   0.113  -0.247  -0.364   1.041   1.810   2.088 
73870 -106.20335   58.28306    1352089.934     0.479    -2.463   1  12  12   0.270   0.360   0.114  -0.245  -0.360   1.050   1.811   2.094 
73880 -105.47440   57.94085    1351992.838     0.414    -2.342   1  12  12   0.215   0.335   0.089  -0.196  -0.335   1.058   1.809   2.095 
73890 -104.76006   57.59404    1351893.894     0.392    -2.317   1  12  12   0.231   0.323   0.097  -0.210  -0.323   1.067   1.807   2.098 
